"date","close","volume"
"Aug-31-2010",11.285,64978890
"Aug-30-2010",11.35,33623230
"Aug-27-2010",11.56,63499130
"Aug-26-2010",11.17,56866030
"Aug-25-2010",11.32,78553150
"Aug-24-2010",11.2425,86215260
"Aug-23-2010",11.61,42403940
"Aug-20-2010",11.77,50796420
"Aug-19-2010",11.89,60960710
"Aug-18-2010",12.2,54193290
"Aug-17-2010",12.16,60987210
"Aug-16-2010",11.99,59280830
"Aug-13-2010",12.15,41605620
"Aug-12-2010",12.27,67996570
"Aug-11-2010",12.41,67939450
"Aug-10-2010",12.92,50216310
"Aug-09-2010",13.05,39049050
"Aug-06-2010",13.04,54662810
"Aug-05-2010",12.98,51518270
"Aug-04-2010",13.11,60802590
"Aug-03-2010",12.91,115108200
"Aug-02-2010",13.16,77029560
"Jul-30-2010",12.77,79507340
"Jul-29-2010",12.97,88509040
"Jul-28-2010",12.91,59712850
"Jul-27-2010",13.03,97002100
"Jul-26-2010",12.94,125425400
"Jul-23-2010",12.72,161493900
"Jul-22-2010",12.09,101896200
"Jul-21-2010",11.55,67539320
"Jul-20-2010",11.75,53035570
"Jul-19-2010",11.48,49818210
"Jul-16-2010",11.34,68859900
"Jul-15-2010",11.86,65939400
"Jul-14-2010",11.81,68000810
"Jul-13-2010",11.66,103816000
"Jul-12-2010",11.1,56190560
"Jul-09-2010",10.85,50687640
"Jul-08-2010",10.62,62221550
"Jul-07-2010",10.59,72493000
"Jul-06-2010",10.16,81177860
"Jul-02-2010",10.28,71515970
"Jul-01-2010",10.57,153234000
"Jun-30-2010",10.08,182457600
"Jun-29-2010",9.88,124509500
"Jun-28-2010",10.43,57927520
"Jun-25-2010",10.75,147856900
"Jun-24-2010",10.78,74439360
"Jun-23-2010",11.03,83075470
"Jun-22-2010",11.215,73434240
"Jun-21-2010",11.53,67776900
"Jun-18-2010",11.46,55387740
"Jun-17-2010",11.48,69386360
"Jun-16-2010",11.63,61818070
"Jun-15-2010",11.7,51662760
"Jun-14-2010",11.46,58071560
"Jun-11-2010",11.4,50227260
"Jun-10-2010",11.39,64754130
"Jun-09-2010",11.05,74882670
"Jun-08-2010",11.22,81411500
"Jun-07-2010",11.09,76117530
"Jun-04-2010",11.5,83299220
"Jun-03-2010",11.96,79511840
"Jun-02-2010",11.85,87205800
"Jun-01-2010",11.41,80903390
"May-28-2010",11.73,78756590
"May-27-2010",11.99,90511180
"May-26-2010",11.39,146753900
"May-25-2010",11.02,137600400
"May-24-2010",11.01,90936070
"May-21-2010",11.26,174152800
"May-20-2010",10.8,155868000
"May-19-2010",11.55,132768800
"May-18-2010",11.545,101081800
"May-17-2010",11.95,108615800
"May-14-2010",12.11,105741700
"May-13-2010",12.42,100079800
"May-12-2010",12.68,102524400
"May-11-2010",12.31,125663700
"May-10-2010",12.15,134274600
"May-07-2010",11.51,260917500
"May-06-2010",11.78,236634300
"May-05-2010",12.34,198476500
"May-04-2010",12.85,123090000
"May-03-2010",13.3,106324300
"Apr-30-2010",13.02,146201000
"Apr-29-2010",13.58,110013600
"Apr-28-2010",13.25,207896700
"Apr-27-2010",13.57,292381600
"Apr-26-2010",14.46,122605800
"Apr-23-2010",14.21,91870950
"Apr-22-2010",14.2,93250300
"Apr-21-2010",14.13,120072800
"Apr-20-2010",13.91,75488220
"Apr-19-2010",13.6,95736660
"Apr-16-2010",13.42,149413600
"Apr-15-2010",13.76,158966500
"Apr-14-2010",13.35,153492700
"Apr-13-2010",12.79,70947240
"Apr-12-2010",12.77,50654980
"Apr-09-2010",12.72,60349180
"Apr-08-2010",12.63,77395480
"Apr-07-2010",12.58,87973770
"Apr-06-2010",12.7,76328980
"Apr-05-2010",12.77,88840850
"Apr-01-2010",12.63,212740000
"Mar-31-2010",12.57,433319400
"Mar-30-2010",13.28,141947000
"Mar-29-2010",13.57,158055100
"Mar-26-2010",13.86,60277610
"Mar-25-2010",13.8,88828610
"Mar-24-2010",13.9,91756270
"Mar-23-2010",13.9,166582500
"Mar-22-2010",13.99,170024200
"Mar-19-2010",13.29,252275900
"Mar-18-2010",13.73,234553000
"Mar-17-2010",14.1,137098400
"Mar-16-2010",13.49,74662090
"Mar-15-2010",13.4,94986000
"Mar-12-2010",13.34,104687300
"Mar-11-2010",12.91,59300720
"Mar-10-2010",12.82,56788640
"Mar-09-2010",12.8,83847540
"Mar-08-2010",12.93,78838020
"Mar-05-2010",13,106810700
"Mar-04-2010",12.79,89618170
"Mar-03-2010",12.69,156681800
"Mar-02-2010",12.22,193306500
"Mar-01-2010",12.41,142451200
"Feb-26-2010",11.74,72293780
"Feb-25-2010",11.78,83057660
"Feb-24-2010",11.73,84045640
