"date","close","volume"
"November 27, 2013",77.9943,90644497
"November 26, 2013",76.2,99957720
"November 25, 2013",74.82,57270811
"November 22, 2013",74.2571,55833466
"November 21, 2013",74.448,65382638
"November 20, 2013",73.5714,48459468
"November 19, 2013",74.2214,52105335
"November 18, 2013",74.0898,60997871
"November 15, 2013",74.9987,79339984
"November 14, 2013",75.4514,70401611
"November 13, 2013",74.3763,49154022
"November 12, 2013",74.2871,51067815
"November 11, 2013",74.1497,56747589
"November 08, 2013",74.3657,69617240
"November 07, 2013",73.2131,65542966
"November 06, 2013",74.4171,55716622
"November 05, 2013",75.0641,66243519
"November 04, 2013",75.25,61011871
"November 01, 2013",74.29,68524519
"October 31, 2013",74.6717,68774804
"October 30, 2013",74.9851,88125406
"October 29, 2013",73.8111,158499648
"October 28, 2013",75.6965,124205797
"October 25, 2013",75.1368,84316215
"October 24, 2013",75.9871,96004539
"October 23, 2013",74.9943,78237833
"October 22, 2013",74.2668,133200030
"October 21, 2013",74.4803,98700380
"October 18, 2013",72.6985,72195292
"October 17, 2013",72.0714,63116954
"October 16, 2013",71.5877,62449609
"October 15, 2013",71.24,79715744
"October 14, 2013",70.8628,65216780
"October 11, 2013",70.4017,66797100
"October 10, 2013",69.9483,69186523
"October 09, 2013",69.5126,75304273
"October 08, 2013",68.7057,72260532
"October 07, 2013",69.6786,77889233
"October 04, 2013",69.0043,64638089
"October 03, 2013",69.0586,78802384
"October 02, 2013",69.9371,71799162
"October 01, 2013",69.7086,88194286
"September 30, 2013",68.1071,64764985
"September 27, 2013",68.9643,56787853
"September 26, 2013",69.46,59050786
"September 25, 2013",68.79,79011544
"September 24, 2013",69.8714,90481397
"September 23, 2013",70.0914,189942957
"September 20, 2013",66.7728,174425492
"September 19, 2013",67.4714,100811930
"September 18, 2013",66.3828,113636704
"September 17, 2013",65.0457,99704600
"September 16, 2013",64.3028,136563951
"September 13, 2013",66.4143,74495492
"September 12, 2013",67.5271,100856800
"September 11, 2013",66.8157,224172687
"September 10, 2013",70.6628,185372026
"September 09, 2013",72.31,84479315
"September 06, 2013",71.1743,89482147
"September 05, 2013",70.7528,58779242
"September 04, 2013",71.2416,86016026
"September 03, 2013",69.7971,82966965
"August 30, 2013",69.6023,68053649
"August 29, 2013",70.2428,59804259
"August 28, 2013",70.128,76746763
"August 27, 2013",69.7986,105846822
"August 26, 2013",71.8528,82354395
"August 23, 2013",71.5743,55559766
"August 22, 2013",71.8514,60866474
"August 21, 2013",71.7657,83783025
"August 20, 2013",71.5814,89508677
"August 19, 2013",72.5343,127401718
"August 16, 2013",71.7614,90314517
"August 15, 2013",71.13,122386917
"August 14, 2013",71.2143,188427037
"August 13, 2013",69.9386,219450906
"August 12, 2013",66.7657,90984207
"August 09, 2013",64.9214,66643940
"August 08, 2013",65.8586,63939790
"August 07, 2013",66.4257,74622262
"August 06, 2013",66.4643,83703085
"August 05, 2013",67.0643,79577704
"August 02, 2013",66.0771,68411287
"August 01, 2013",65.2394,51386070
"July 31, 2013",64.6471,80624904
"July 30, 2013",64.76,77240193
"July 29, 2013",63.97,62006404
"July 26, 2013",62.9986,50020601
"July 25, 2013",62.6428,57358143
"July 24, 2013",62.93,147906334
"July 23, 2013",59.8557,88619467
"July 22, 2013",60.9014,51912282
"July 19, 2013",60.7071,67137272
"July 18, 2013",61.6797,54658172
"July 17, 2013",61.4728,49737479
"July 16, 2013",61.4564,54028599
"July 15, 2013",61.0628,60473991
