"date","Stock","Close"
2013-12-11,"BND",80.55
2013-12-10,"BND",80.69
2013-12-09,"BND",80.52
2013-12-06,"BND",80.44
2013-12-05,"BND",80.32
2013-12-04,"BND",80.46
2013-12-03,"BND",80.58
2013-12-02,"BND",80.5
2013-11-29,"BND",80.98
2013-11-27,"BND",80.94
2013-11-26,"BND",80.97
2013-11-25,"BND",80.96
2013-11-22,"BND",80.9
2013-11-21,"BND",80.72
2013-11-20,"BND",80.72
2013-11-19,"BND",80.94
2013-11-18,"BND",81.1
2013-11-15,"BND",80.95
2013-11-14,"BND",80.92
2013-11-13,"BND",80.69
2013-11-12,"BND",80.47
2013-11-11,"BND",80.51
2013-11-08,"BND",80.58
2013-11-07,"BND",81.11
2013-11-06,"BND",80.95
2013-11-05,"BND",80.81
2013-11-04,"BND",81.05
2013-11-01,"BND",81
2013-10-31,"BND",81.4
2013-10-30,"BND",81.4
2013-10-29,"BND",81.485
2013-10-28,"BND",81.43
2013-10-25,"BND",81.5
2013-10-24,"BND",81.41
2013-10-23,"BND",81.41
2013-10-22,"BND",81.37
2013-10-21,"BND",81.11
2013-10-18,"BND",81.21
2013-10-17,"BND",81.12
2013-10-16,"BND",80.84
2013-10-15,"BND",80.5
2013-10-14,"BND",80.52
2013-10-11,"BND",80.68
2013-10-10,"BND",80.65
2013-10-09,"BND",80.63
2013-10-08,"BND",80.68
2013-10-07,"BND",80.71
2013-10-04,"BND",80.65
2013-10-03,"BND",80.74
2013-10-02,"BND",80.7
2013-10-01,"BND",80.61
2013-09-30,"BND",80.88
2013-09-27,"BND",80.83
2013-09-26,"BND",80.81
2013-09-25,"BND",80.93
2013-09-24,"BND",80.76
2013-09-23,"BND",80.59
2013-09-20,"BND",80.53
2013-09-19,"BND",80.54
2013-09-18,"BND",80.63
2013-09-17,"BND",79.99
2013-09-16,"BND",79.92
2013-09-13,"BND",79.82
2013-09-12,"BND",79.69
2013-09-11,"BND",79.71
2013-09-10,"BND",79.49
2013-09-09,"BND",79.66
2013-09-06,"BND",79.46
2013-09-05,"BND",79.16
2013-09-04,"BND",79.71
2013-09-03,"BND",79.81
2013-08-30,"BND",80.16
2013-08-29,"BND",80.27
2013-08-28,"BND",80.19
2013-08-27,"BND",80.33
2013-08-26,"BND",80.13
2013-08-23,"BND",79.99
2013-08-22,"BND",79.76
2013-08-21,"BND",79.68
2013-08-20,"BND",79.99
2013-08-19,"BND",79.76
2013-08-16,"BND",79.99
2013-08-15,"BND",80.2
2013-08-14,"BND",80.49
2013-08-13,"BND",80.53
2013-08-12,"BND",80.81
2013-08-09,"BND",80.96
2013-08-08,"BND",80.86
2013-08-07,"BND",80.82
2013-08-06,"BND",80.7
2013-08-05,"BND",80.75
2013-08-02,"BND",80.72
2013-08-01,"BND",80.46
2013-07-31,"BND",81.02
2013-07-30,"BND",80.93
2013-07-29,"BND",80.98
2013-07-26,"BND",80.99
2013-07-25,"BND",80.93
2013-07-24,"BND",80.96
2013-07-23,"BND",81.22
2013-07-22,"BND",81.24
2013-07-19,"BND",81.19
2013-07-18,"BND",80.98
2013-07-17,"BND",81.11
2013-07-16,"BND",80.93
2013-07-15,"BND",80.81
2013-07-12,"BND",80.59
2013-07-11,"BND",80.7
2013-07-10,"BND",80.16
2013-07-09,"BND",80.36
2013-07-08,"BND",80.27
2013-07-05,"BND",79.91
2013-07-03,"BND",80.81
2013-07-02,"BND",80.87
2013-07-01,"BND",80.85
2013-06-28,"BND",80.88
2013-06-27,"BND",80.84
2013-06-26,"BND",80.52
2013-06-25,"BND",80.238
2013-06-24,"BND",80.05
2013-06-21,"BND",80.44
2013-06-20,"BND",80.77
2013-06-19,"BND",81.51
2013-06-18,"BND",81.99
2013-06-17,"BND",82.06
2013-06-14,"BND",82.12
2013-06-13,"BND",82.03
2013-06-12,"BND",81.67
2013-06-11,"BND",81.83
2013-06-10,"BND",81.79
2013-06-07,"BND",82
2013-06-06,"BND",82.21
2013-06-05,"BND",82.1
2013-06-04,"BND",82.13
2013-06-03,"BND",82.16
2013-05-31,"BND",82.4
2013-05-30,"BND",82.54
2013-05-29,"BND",82.61
2013-05-28,"BND",82.54
2013-05-24,"BND",83
2013-05-23,"BND",82.99
2013-05-22,"BND",83
2013-05-21,"BND",83.28
2013-05-20,"BND",83.2
2013-05-17,"BND",83.22
2013-05-16,"BND",83.4
2013-05-15,"BND",83.275
2013-05-14,"BND",83.18
2013-05-13,"BND",83.34
2013-05-10,"BND",83.43
2013-05-09,"BND",83.64
2013-05-08,"BND",83.77
2013-05-07,"BND",83.69
2013-05-06,"BND",83.77
2013-05-03,"BND",83.78
2013-05-02,"BND",84.18
2013-05-01,"BND",84.16
2013-04-30,"BND",84.18
2013-04-29,"BND",84.18
2013-04-26,"BND",84.11
2013-04-25,"BND",84
2013-04-24,"BND",84.05
2013-04-23,"BND",84.07
2013-04-22,"BND",84.09
2013-04-19,"BND",83.98
2013-04-18,"BND",84.05
2013-04-17,"BND",84
2013-04-16,"BND",83.959
2013-04-15,"BND",83.98
2013-04-12,"BND",83.89
2013-04-11,"BND",83.69
2013-04-10,"BND",83.65
2013-04-09,"BND",83.81
2013-04-08,"BND",83.9
2013-04-05,"BND",83.94
2013-04-04,"BND",83.71
2013-04-03,"BND",83.47
2013-04-02,"BND",83.42
2013-04-01,"BND",83.41
2013-03-28,"BND",83.64
2013-03-27,"BND",83.63
2013-03-26,"BND",83.46
2013-03-25,"BND",83.43
2013-03-22,"BND",83.44
2013-03-21,"BND",83.36
2013-03-20,"BND",83.34
2013-03-19,"BND",83.42
2013-03-18,"BND",83.37
2013-03-15,"BND",83.21
2013-03-14,"BND",83.11
2013-03-13,"BND",83.08
2013-03-12,"BND",83.18
2013-03-11,"BND",83.02
2013-03-08,"BND",83.06
2013-03-07,"BND",83.29
2013-03-06,"BND",83.41
2013-03-05,"BND",83.55
2013-03-04,"BND",83.6
2013-03-01,"BND",83.62
2013-02-28,"BND",83.73
2013-02-27,"BND",83.69
2013-02-26,"BND",83.71
2013-02-25,"BND",83.67
2013-02-22,"BND",83.4
2013-02-21,"BND",83.36
2013-02-20,"BND",83.28
2013-02-19,"BND",83.22
2013-02-15,"BND",83.25
2013-02-14,"BND",83.32
2013-02-13,"BND",83.2
2013-02-12,"BND",83.31
2013-02-11,"BND",83.29
2013-02-08,"BND",83.39
2013-02-07,"BND",83.41
2013-02-06,"BND",83.4
2013-02-05,"BND",83.2
2013-02-04,"BND",83.34
2013-02-01,"BND",83.05
