"SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL","SOURCE","MLS.","FAVORITE","INTERESTED","LIST.DATE","ADDRESS","ZIP_CODE","LAT_LON","CITY_STATE","LOCATION","CITY","STATE","LATITUDE","LONGITUDE"
"PAST SALE","","Single Family Residential",570000,3,1.5,1242,3275,1938,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/6304-Piney-Branch-Rd-NW-20011/home/10036214","","","N","Y",NA,"6304 Piney Branch Rd NW","'200110000","38.9665574&-77.0287382","Washington, DC","","Washington","DC","38.9665574","-77.0287382"
"PAST SALE","September-18-2017","Townhouse",549000,3,2.5,1550,1307,1950,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/6650-Blair-Rd-NW-20012/home/10067228","MRIS","DC10005403","N","Y","Monday- Sep 04, 2017","6650 Blair Rd NW","'200120000","38.9709614&-77.0158075","Washington, DC","Takoma Park","Washington","DC","38.9709614","-77.0158075"
"PAST SALE","September-18-2017","Single Family Residential",586900,3,2,1008,5026,1939,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/6208-Sligo-Mill-Rd-NE-20011/home/10078937","MRIS","DC9995446","N","Y","Monday- Sep 04, 2017","6208 Sligo Mill Rd NE","'200110000","38.9659361&-77.0046326","Washington, DC","Takoma Park","Washington","DC","38.9659361","-77.0046326"
"PAST SALE","September-18-2017","Townhouse",1067500,3,3.5,2450,1995,1925,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3620-Norton-Pl-NW-20016/home/9973579","MRIS","DC10017433","N","Y","Monday- Sep 04, 2017","3620 Norton Pl NW","'200160000","38.935342&-77.071962","Washington, DC","Cleveland Park","Washington","DC","38.935342","-77.071962"
"PAST SALE","September-15-2017","Single Family Residential",895000,3,2.5,1380,3436,1923,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4401-River-Rd-NW-20016/home/9949290","MRIS","DC10011041","N","Y","Tuesday- Aug 29, 2017","4401 River Rd NW","'200160000","38.9535838&-77.0867647","Washington, DC","American University Park","Washington","DC","38.9535838","-77.0867647"
"PAST SALE","September-15-2017","Townhouse",954000,4,2.5,2200,1584,1932,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3751-W-St-NW-20007/home/9934233","MRIS","DC10023108","N","Y","Tuesday- Aug 29, 2017","3751 W St NW","'200070000","38.919416&-77.075584","Washington, DC","Glover Park","Washington","DC","38.919416","-77.075584"
"PAST SALE","September-7-2017","Townhouse",890000,5,3,2400,2316,1928,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3703-S-St-NW-20007/home/9935937","MRIS","DC10023794","N","Y","Sunday- Aug 13, 2017","3703 S St NW","'200070000","38.9146948&-77.0733237","Washington, DC","Burleith","Washington","DC","38.9146948","-77.0733237"
"PAST SALE","September-18-2017","Townhouse",820000,3,2,1260,2281,1927,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3831-S-St-NW-20007/home/9936391","MRIS","DC10059631","N","Y","Monday- Sep 04, 2017","3831 S St NW","'200070000","38.9146396&-77.0753416","Washington, DC","Burleith","Washington","DC","38.9146396","-77.0753416"
"PAST SALE","September-15-2017","Townhouse",1930000,3,4,3192,1633,1998,287,"Sold",NA,NA,"http://www.redfin.com/VA/Alexandria/704-Kahn-Pl-22314/home/11873081","MRIS","AX9862340","N","Y","Tuesday- Aug 29, 2017","704 Kahn Pl","'223140000","38.7963511&-77.0397524","Alexandria, VA","Fords Landing","Alexandria","VA","38.7963511","-77.0397524"
"PAST SALE","September-15-2017","Single Family Residential",306000,3,1.5,1706,4892,1905,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3219-5th-St-SE-20032/home/10165508","MRIS","DC9964812","N","Y","Tuesday- Aug 29, 2017","3219 5th St SE","'200320000","38.8421222&-76.9997578","Washington, DC","Congress Heights","Washington","DC","38.8421222","-76.9997578"
"PAST SALE","September-15-2017","Single Family Residential",435000,6,4,3416,3840,1936,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2011-16th-St-SE-20020/home/10158061","MRIS","DC10027764","N","Y","Tuesday- Aug 29, 2017","2011 16th St SE","'200200000","38.8650129&-76.9825032","Washington, DC","Anacostia","Washington","DC","38.8650129","-76.9825032"
"PAST SALE","","Multi-Family (2-4 Unit)",447500,6,4,3248,4201,1943,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/436-Mellon-St-SE-20032/home/10166447","","","N","Y",NA,"436 Mellon St SE","'200320000","38.8479876&-77.0007018","Washington, DC","","Washington","DC","38.8479876","-77.0007018"
"PAST SALE","","Townhouse",311000,3,2.5,1400,1929,1978,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/1954-Valley-Ter-SE-20032/home/10162503","","","N","Y",NA,"1954 Valley Ter SE","'200320000","38.8415588&-76.975858","Washington, DC","","Washington","DC","38.8415588","-76.975858"
"PAST SALE","","Townhouse",115000,3,3.5,1160,2321,1915,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/2012-4th-St-NE-20002/home/10075043","","","N","Y",NA,"2012 4th St NE","'200020000","38.9174632&-77.0008607","Washington, DC","","Washington","DC","38.9174632","-77.0008607"
"PAST SALE","","Single Family Residential",252000,3,1.5,1150,7059,1963,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/4142-2nd-St-SW-20032/home/10182445","","","N","Y",NA,"4142 2nd St SW","'200320000","38.8292505&-77.0133582","Washington, DC","","Washington","DC","38.8292505","-77.0133582"
"PAST SALE","","Townhouse",578000,3,2.5,1816,1500,1905,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/222-Seaton-Pl-NE-20002/home/10075453","","","N","Y",NA,"222 Seaton Pl NE","'200020000","38.9150267&-77.0027393","Washington, DC","","Washington","DC","38.9150267","-77.0027393"
"PAST SALE","September-8-2017","Townhouse",550000,3,2,1140,1115,1922,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/220-Ascot-Pl-NE-20002/home/10074619","MRIS","DC10023278","N","Y","Tuesday- Aug 15, 2017","220 Ascot Pl NE","'200020000","38.9209094&-77.0026748","Washington, DC","Brookland","Washington","DC","38.9209094","-77.0026748"
"PAST SALE","","Multi-Family (2-4 Unit)",1450000,4,4.5,3336,2147,1900,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/1312-13th-St-NW-20005/home/9872707","","","N","Y",NA,"1312 13th St NW","'200050000","38.9077263&-77.0298335","Washington, DC","","Washington","DC","38.9077263","-77.0298335"
"PAST SALE","","Townhouse",239000,3,3,1280,1274,1912,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/720-K-St-NE-20002/home/9900972","","","N","Y",NA,"720 K St NE","'200020000","38.9027701&-76.9953802","Washington, DC","","Washington","DC","38.9027701","-76.9953802"
"PAST SALE","","Townhouse",822000,3,3,2355,1751,1905,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/28-T-St-NE-20002/unit-2/home/10072345","","","N","Y",NA,"28 T St NE #2","'200020000","38.9157773&-77.0079473","Washington, DC","","Washington","DC","38.9157773","-77.0079473"
"PAST SALE","September-8-2017","Townhouse",685000,4,2,2490,3920,1927,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2701-6th-St-NE-20017/home/10075971","MRIS","DC9930706","N","Y","Tuesday- Aug 15, 2017","2701 6th St NE","'200170000","38.9246578&-76.9981919","Washington, DC","Brookland","Washington","DC","38.9246578","-76.9981919"
"PAST SALE","September-5-2017","Single Family Residential",2600000,4,3.5,4300,2762,1880,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1310-Vermont-Ave-NW-20005/home/9872499","MRIS","DC10002317","N","Y","Wednesday- Aug 09, 2017","1310 Vermont Ave NW","'200050000","38.907965&-77.031076","Washington, DC","Logan Circle","Washington","DC","38.907965","-77.031076"
"PAST SALE","September-8-2017","Single Family Residential",3850000,6,6.5,8024,12357,2015,458,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1909-Foxview-Cir-NW-20007/home/52386607","MRIS","DC9954914","N","Y","Tuesday- Aug 15, 2017","1909 Foxview Cir NW","'200070000","38.9156823&-77.0853932","Washington, DC","1801 Foxhall","Washington","DC","38.9156823","-77.0853932"
"PAST SALE","September-6-2017","Townhouse",2200000,5,3.5,2556,1953,1900,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2709-P-St-NW-20007/home/9929637","MRIS","DC9923356","N","Y","Friday- Aug 11, 2017","2709 P St NW","'200070000","38.9095819&-77.0559015","Washington, DC","Georgetown","Washington","DC","38.9095819","-77.0559015"
"PAST SALE","September-6-2017","Townhouse",610000,3,2.5,1320,900,1907,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1419-3rd-St-NW-20001/home/9887347","MRIS","DC9949601","N","Y","Friday- Aug 11, 2017","1419 3rd St NW","'200010000","38.9091193&-77.0149162","Washington, DC","Old City #2","Washington","DC","38.9091193","-77.0149162"
"PAST SALE","September-8-2017","Townhouse",1100000,3,2.5,1496,1280,1902,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/720-4th-St-NE-20002/home/9892571","MRIS","DC9985584","N","Y","Tuesday- Aug 15, 2017","720 4th St NE","'200020000","38.8995496&-77.0007953","Washington, DC","Capitol Hill","Washington","DC","38.8995496","-77.0007953"
"PAST SALE","September-11-2017","Single Family Residential",95000,3,2,1375,6250,1945,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Fairmount-Heights/817-57th-Pl-20743/home/11011173","MRIS","PG9864858","N","Y","Monday- Aug 21, 2017","817 57th Pl","'207430000","38.9009046&-76.9176429","Fairmount Heights, MD","West Fairmount","Fairmount Heights","MD","38.9009046","-76.9176429"
"PAST SALE","September-18-2017","Condo/Co-op",274000,1,1,820,820,2005,330,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8045-Newell-St-20910/unit-513/home/11207829","MRIS","MC9899178","N","Y","Monday- Sep 04, 2017","8045 Newell St #513","'209100000","38.9887123&-77.0292804","Silver Spring, MD","8045 At Silver Spring Me","Silver Spring","MD","38.9887123","-77.0292804"
"PAST SALE","September-29-2017","Condo/Co-op",375000,2,2,1221,1221,2014,363,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3850-Clara-Downey-Ave-20906/unit-33/home/108439564","MRIS","MC10039359","N","Y","Tuesday- Sep 26, 2017","3850 Clara Downey Ave #33","'209060000","39.113585&-77.0724454","Silver Spring, MD","Norbeck Crossing","Silver Spring","MD","39.113585","-77.0724454"
"PAST SALE","September-15-2017","Condo/Co-op",315000,2,2,1207,1207,2016,246,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3910-Doc-Berlin-Dr-20906/unit-14/home/104458775","MRIS","MC9977684","N","Y","Tuesday- Aug 29, 2017","3910 Doc Berlin Dr #14","'209060000","39.1143456&-77.0727028","Silver Spring, MD","Norbeck Crossing","Silver Spring","MD","39.1143456","-77.0727028"
"PAST SALE","September-8-2017","Condo/Co-op",72000,0,1,410,410,1982,282,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1111-University-Blvd-W-20902/unit-701A/home/11117049","MRIS","MC10033516","N","Y","Tuesday- Aug 15, 2017","1111 University Blvd Unit 701-A","'209020000","39.0371309&-77.0272102","Silver Spring, MD","University Towers Codm","Silver Spring","MD","39.0371309","-77.0272102"
"PAST SALE","","Condo/Co-op",219000,NA,NA,1047,1047,1974,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2115-Walsh-View-Ter-20902/unit-8-203/home/11097420","","","N","Y",NA,"2115 Walsh View Ter Unit 8-203","'209020000","39.0171396&-77.0454087","Silver Spring, MD","","Silver Spring","MD","39.0171396","-77.0454087"
"PAST SALE","","Townhouse",360000,NA,NA,493,3402,1955,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2619-Holman-Ave-20910/unit-2619/home/11096948","","","N","Y",NA,"2619 Holman Ave #2619","'209100000","39.0157189&-77.0549321","Silver Spring, MD","","Silver Spring","MD","39.0157189","-77.0549321"
"PAST SALE","","Condo/Co-op",150000,NA,NA,946,946,1996,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/14809-Pennfield-Cir-20906/unit-105/home/11145418","","","N","Y",NA,"14809 Pennfield Cir Apt 105","'209060000","39.1009432&-77.0759286","Silver Spring, MD","","Silver Spring","MD","39.1009432","-77.0759286"
"PAST SALE","September-8-2017","Condo/Co-op",299000,1,1,776,776,2006,354,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1201-East-West-Hwy-20910/unit-233/home/22040650","MRIS","MC10004364","N","Y","Tuesday- Aug 15, 2017","1201 East West Hwy #233","'209100000","38.98993&-77.0289","Silver Spring, MD","Silverton Codm","Silver Spring","MD","38.98993","-77.0289"
"PAST SALE","September-11-2017","Single Family Residential",3e+05,2,1,832,5986,1936,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/508-Silver-Spring-Ave-20910/home/10953746","MRIS","MC9971180","N","Y","Monday- Aug 21, 2017","508 Silver Spring Ave","'209100000","38.9927143&-77.0127786","Silver Spring, MD","Blair","Silver Spring","MD","38.9927143","-77.0127786"
"PAST SALE","","Townhouse",280000,NA,2.5,1152,1563,1976,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/9019-Glenville-Rd-20901/home/11099169","","","N","Y",NA,"9019 Glenville Rd","'209010000","39.0034411&-76.9970254","Silver Spring, MD","","Silver Spring","MD","39.0034411","-76.9970254"
"PAST SALE","September-6-2017","Townhouse",229000,2,1.5,997,997,1983,135,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/13939-Palmer-House-Way-20904/unit-28-207/home/10589201","MRIS","MC10004525","N","Y","Friday- Aug 11, 2017","13939 Palmer House Way Unit 28-207","'209040000","39.0820021&-76.9343428","Silver Spring, MD","Greencastle Man #2 Codm","Silver Spring","MD","39.0820021","-76.9343428"
"PAST SALE","September-5-2017","Condo/Co-op",185000,2,2,1087,1087,1989,389,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/13609-Sir-Thomas-Way-20904/unit-34/home/10602040","MRIS","MC10024779","N","Y","Wednesday- Aug 09, 2017","13609 Sir Thomas Way #34","'209040000","39.0812753&-76.9371613","Silver Spring, MD","The Vineyards Codm","Silver Spring","MD","39.0812753","-76.9371613"
"PAST SALE","September-8-2017","Condo/Co-op",320000,1,1,870,870,2006,375,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1201-East-West-Hwy-20910/unit-144/home/21658965","MRIS","MC9927949","N","Y","Tuesday- Aug 15, 2017","1201 East West Hwy #144","'209100000","38.98993&-77.0289","Silver Spring, MD","Silverton Codm","Silver Spring","MD","38.98993","-77.0289"
"PAST SALE","September-29-2017","Condo/Co-op",309000,1,1,788,788,2006,354,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1201-East-West-Hwy-20910/unit-415/home/21512204","MRIS","MC10022674","N","Y","Tuesday- Sep 26, 2017","1201 East West Hwy #415","'209100000","38.98993&-77.0289","Silver Spring, MD","Silverton Codm","Silver Spring","MD","38.98993","-77.0289"
"PAST SALE","","Condo/Co-op",270000,NA,NA,1254,1254,2008,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10851-Amherst-Ave-20902/unit-1/home/12450681","","","N","Y",NA,"10851 Amherst Ave Apt 1","'209020000","39.0335148&-77.0464009","Silver Spring, MD","","Silver Spring","MD","39.0335148","-77.0464009"
"PAST SALE","September-22-2017","Condo/Co-op",205000,1,1,696,696,1948,433,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8329-Grubb-Rd-20910/unit-G-102/home/100218444","MRIS","MC10020019","N","Y","Tuesday- Sep 12, 2017","8329 Grubb Rd Unit G-102","'209100000","38.9930475&-77.0507911","Silver Spring, MD","Rock Creek Apts Codm 1","Silver Spring","MD","38.9930475","-77.0507911"
"PAST SALE","September-29-2017","Condo/Co-op",147000,1,1,838,838,1974,411,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2305-Greenery-Ln-20906/unit-204-3/home/143414838","MRIS","MC10039492","N","Y","Tuesday- Sep 26, 2017","2305 Greenery Ln Unit 204-3","'209060000","39.0614875&-77.0506053","Silver Spring, MD","Glenwaye Gardens","Silver Spring","MD","39.0614875","-77.0506053"
"PAST SALE","September-14-2017","Condo/Co-op",230000,2,2,1520,1520,1984,710,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/15101-Interlachen-Dr-20906/unit-1-904/home/113887319","MRIS","MC9940547","N","Y","Sunday- Aug 27, 2017","15101 Interlachen Dr Unit 1-904","'209060000","39.1033684&-77.0689049","Silver Spring, MD","The Grns At Leisure Wrld","Silver Spring","MD","39.1033684","-77.0689049"
"PAST SALE","September-15-2017","Condo/Co-op",226000,2,2,1480,1480,1984,710,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/15107-Interlachen-Dr-20906/unit-2-618/home/11128243","MRIS","MC10022698","N","Y","Tuesday- Aug 29, 2017","15107 Interlachen Dr Unit 2-618","'209060000","39.1046277&-77.0678277","Silver Spring, MD","The Grns At Leisure Wrld","Silver Spring","MD","39.1046277","-77.0678277"
"PAST SALE","September-18-2017","Condo/Co-op",115000,1,1,946,946,1977,587,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/15100-Glade-Dr-20906/unit-11-1F/home/11100738","MRIS","MC10020402","N","Y","Monday- Sep 04, 2017","15100 Glade Dr Unit 11-1F","'209060000","39.1036476&-77.0720177","Silver Spring, MD","Rossmoor Mutual #14","Silver Spring","MD","39.1036476","-77.0720177"
"PAST SALE","September-18-2017","Condo/Co-op",275000,2,2,1280,1280,2002,624,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3200-N-Leisure-World-Blvd-20906/unit-309/home/11193694","MRIS","MC9955573","N","Y","Monday- Sep 04, 2017","3200 Leisure World Blvd #309","'209060000","39.1074115&-77.0660397","Silver Spring, MD","Vantage Point East @ Lei","Silver Spring","MD","39.1074115","-77.0660397"
"PAST SALE","September-20-2017","Condo/Co-op",105000,2,2,1016,1016,1976,705,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3972-Bel-Pre-Rd-20906/unit-7/home/11095294","MRIS","MC10026723","N","Y","Friday- Sep 08, 2017","3972 Bel Pre Rd #7","'209060000","39.093713&-77.0775469","Silver Spring, MD","Grand Bel","Silver Spring","MD","39.093713","-77.0775469"
"PAST SALE","September-22-2017","Condo/Co-op",54000,1,1,635,635,1967,686,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3376-Chiswick-Ct-20906/unit-52-1B/home/28961977","MRIS","MC10029422","N","Y","Tuesday- Sep 12, 2017","3376 Chiswick Ct Unit 52-1B","'209060000","39.0982635&-77.0682094","Silver Spring, MD","Montgomery Mutual Coop","Silver Spring","MD","39.0982635","-77.0682094"
"PAST SALE","September-27-2017","Condo/Co-op",56000,1,1,635,635,1967,655,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3378-Chiswick-Ct-20906/unit-52-1H/home/28961969","MRIS","MC10042029","N","Y","Friday- Sep 22, 2017","3378 Chiswick Ct Unit 52-1H","'209060000","39.0982394&-77.0682643","Silver Spring, MD","Montgomery Mutual Coop","Silver Spring","MD","39.0982394","-77.0682643"
"PAST SALE","","Condo/Co-op",187500,NA,NA,1035,1035,2004,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3100-N-Leisure-World-Blvd-20906/unit-316/home/11205811","","","N","Y",NA,"3100 N Leisure World Blvd Apt 316","'209060000","39.1056336&-77.0640465","Silver Spring, MD","","Silver Spring","MD","39.1056336","-77.0640465"
"PAST SALE","","Townhouse",140000,NA,NA,1385,5677,1975,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3124-Beckenham-Ct-20906/unit-250-G/home/11091562","","","N","Y",NA,"3124 Beckenham Ct Unit 250-G","'209060000","39.1001055&-77.0633908","Silver Spring, MD","","Silver Spring","MD","39.1001055","-77.0633908"
"PAST SALE","September-12-2017","Condo/Co-op",182000,0,1,598,598,1965,331,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8914-16th-St-20910/unit-8914/home/11096747","MRIS","MC9930017","N","Y","Wednesday- Aug 23, 2017","8914 16th St #8914","'209100000","39.0020304&-77.0405735","Silver Spring, MD","Woodside Village","Silver Spring","MD","39.0020304","-77.0405735"
"PAST SALE","September-14-2017","Condo/Co-op",185000,2,2,1115,1115,1991,537,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3310-N-Leisure-World-Blvd-20906/unit-317/home/11138881","MRIS","MC10033902","N","Y","Sunday- Aug 27, 2017","3310 Leisure World Blvd #317","'209060000","39.1077586&-77.0720694","Silver Spring, MD","Leisure World","Silver Spring","MD","39.1077586","-77.0720694"
"PAST SALE","September-18-2017","Condo/Co-op",125000,2,2,1148,1148,1982,742,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1121-University-Blvd-W-20902/unit-719-B/home/28431786","MRIS","MC9992757","N","Y","Monday- Sep 04, 2017","1121 University Unit 719-B","'209020000","39.0384614&-77.0282214","Silver Spring, MD","University Towers Codm","Silver Spring","MD","39.0384614","-77.0282214"
"PAST SALE","","Single Family Residential",411000,2,2,920,5164,1943,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/502-E-Wayne-Ave-20901/home/11027630","","","N","Y",NA,"502 E Wayne Ave","'209010000","39.0056101&-76.9988191","Silver Spring, MD","","Silver Spring","MD","39.0056101","-76.9988191"
"PAST SALE","","Condo/Co-op",217000,NA,NA,1144,1144,1984,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/13113-Conductor-Way-20904/unit-239/home/10589925","","","N","Y",NA,"13113 Conductor Way #239","'209040000","39.0713693&-76.9461947","Silver Spring, MD","","Silver Spring","MD","39.0713693","-76.9461947"
"PAST SALE","","Single Family Residential",530100,NA,2,956,5002,1941,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8406-Houston-St-20910/home/10967936","","","N","Y",NA,"8406 Houston St","'209100000","38.9946836&-77.0204217","Silver Spring, MD","","Silver Spring","MD","38.9946836","-77.0204217"
"PAST SALE","September-28-2017","Townhouse",215000,2,2,915,1558,1983,75,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1450-Farmcrest-Way-20905/home/10587258","MRIS","MC9892508","N","Y","Sunday- Sep 24, 2017","1450 Farmcrest Way","'209050000","39.09399&-76.9832349","Silver Spring, MD","Oak Springs","Silver Spring","MD","39.09399","-76.9832349"
"PAST SALE","","Townhouse",217000,NA,NA,576,6055,1983,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/13814-Carter-House-Way-20904/unit-16-149/home/10588473","","","N","Y",NA,"13814 Carter House Way Unit 16-149","'209040000","39.0839987&-76.935694","Silver Spring, MD","","Silver Spring","MD","39.0839987","-76.935694"
"PAST SALE","September-22-2017","Single Family Residential",330000,2,2,695,6000,1946,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/11823-Idlewood-Rd-20906/home/11003870","MRIS","MC10031091","N","Y","Tuesday- Sep 12, 2017","11823 Idlewood Rd","'209060000","39.0502714&-77.0865683","Silver Spring, MD","Veirs Mill Village","Silver Spring","MD","39.0502714","-77.0865683"
"PAST SALE","September-26-2017","Condo/Co-op",458000,2,2,1257,1257,2006,586,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1201-East-West-Hwy-20910/unit-117/home/11759279","MRIS","MC10066077","N","Y","Wednesday- Sep 20, 2017","1201 East West Hwy #117","'209100000","38.995417&-77.0488927","Silver Spring, MD","Silverton Codm","Silver Spring","MD","38.995417","-77.0488927"
"PAST SALE","September-27-2017","Condo/Co-op",163000,1,1,927,927,1965,602,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/9039-Sligo-Creek-Pkwy-20901/unit-310/home/11113878","MRIS","MC10028519","N","Y","Friday- Sep 22, 2017","9039 Sligo Creek Pkwy #310","'209010000","39.0042142&-77.0135646","Silver Spring, MD","Parkside Plaza Codm","Silver Spring","MD","39.0042142","-77.0135646"
"PAST SALE","September-15-2017","Condo/Co-op",374000,2,2,1590,1590,2006,1141,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1220-Blair-Mill-Rd-20910/unit-805/home/11760738","MRIS","MC9848361","N","Y","Tuesday- Aug 29, 2017","1220 Blair Mill Rd #805","'209100000","38.9895036&-77.0302368","Silver Spring, MD","Mica Codm @ Silver Sprin","Silver Spring","MD","38.9895036","-77.0302368"
"PAST SALE","September-15-2017","Condo/Co-op",119500,1,1,776,776,1982,536,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1121-University-Blvd-W-20902/unit-1310-B/home/95959484","MRIS","MC9967231","N","Y","Tuesday- Aug 29, 2017","1121 University Blvd Unit 1310-B","'209020000","39.0384614&-77.0282214","Silver Spring, MD","University Towers Codm","Silver Spring","MD","39.0384614","-77.0282214"
"PAST SALE","September-18-2017","Townhouse",196000,2,2,1050,1050,1980,756,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1900-Lyttonsville-Rd-20910/unit-1306/home/11108029","MRIS","MC10019146","N","Y","Monday- Sep 04, 2017","1900 Lyttonsville Rd #1306","'209100000","39.0013181&-77.0411745","Silver Spring, MD","Park Sutton","Silver Spring","MD","39.0013181","-77.0411745"
"PAST SALE","","Condo/Co-op",196000,NA,NA,892,892,1965,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/9039-Sligo-Creek-Pkwy-20901/unit-1406/home/11114327","","","N","Y",NA,"9039 Sligo Creek Pkwy Apt 1406","'209010000","39.0042142&-77.0135646","Silver Spring, MD","","Silver Spring","MD","39.0042142","-77.0135646"
"PAST SALE","September-26-2017","Single Family Residential",3e+05,2,2,1734,5181,1950,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/308-Ladson-Rd-20901/home/11014912","MRIS","MC9772951","N","Y","Wednesday- Sep 20, 2017","308 Ladson Rd","'209010000","39.0288948&-77.0163577","Silver Spring, MD","Northwood Village","Silver Spring","MD","39.0288948","-77.0163577"
"PAST SALE","September-28-2017","Condo/Co-op",310000,2,2,1198,1198,2008,346,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10864-Bucknell-Dr-20902/unit-302/home/12450900","MRIS","MC10037449","N","Y","Sunday- Sep 24, 2017","10864 Bucknell Dr #302","'209020000","39.03349&-77.0456055","Silver Spring, MD","Westwood Garden Codm","Silver Spring","MD","39.03349","-77.0456055"
"PAST SALE","September-29-2017","Townhouse",245000,2,1,832,3942,1952,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1023-Ruatan-St-20903/home/10993536","MRIS","MC9948866","N","Y","Tuesday- Sep 26, 2017","1023 Ruatan St","'209030000","38.998125&-76.989838","Silver Spring, MD","New Hampshire Ests","Silver Spring","MD","38.998125","-76.989838"
"PAST SALE","September-29-2017","Single Family Residential",367500,2,1.5,1040,6071,1950,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2500-Kimberly-St-20902/home/11030487","MRIS","MC9981893","N","Y","Tuesday- Sep 26, 2017","2500 Kimberly St","'209020000","39.0314072&-77.0520334","Silver Spring, MD","Stephen Knolls","Silver Spring","MD","39.0314072","-77.0520334"
