"","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL","SOURCE","MLS.","FAVORITE","INTERESTED","LIST.DATE","ADDRESS","ZIP_CODE","LAT_LON","CITY_STATE","LOCATION","CITY","STATE","LATITUDE","LONGITUDE","PROPERTY.SIZE","metro_distance","days_on_market"
"975","PAST SALE",NA,"Townhouse",840000,4,3,1892,1616,1915,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/75-New-York-Ave-NW-20001/home/9888841",NA,NA,"N","Y",NA,"75 New York Ave NW",20001,"38.906781&-77.011653","Washington, DC",NA,"Washington","DC",38.906781,-77.011653,1616,0.451458992427353,NA
"976","PAST SALE",NA,"Multi-Family (2-4 Unit)",430000,4,4,3146,2805,1932,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1224-Holbrook-St-NE-20002/home/10096819",NA,NA,"N","Y",NA,"1224 Holbrook St NE",20002,"38.9022423&-76.9843111","Washington, DC",NA,"Washington","DC",38.9022423,-76.9843111,2805,1.06105851019734,NA
"977","PAST SALE",2017-09-11,"Townhouse",5e+05,3,1.5,1640,2125,1950,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1245-Emerson-St-NE-20017/home/10093042","MRIS","DC10018839","N","Y",2017-08-21,"1245 Emerson St NE",20017,"38.9500708&-76.9878696","Washington, DC","Riggs Park","Washington","DC",38.9500708,-76.9878696,2125,0.646444366452198,21
"978","PAST SALE",NA,"Townhouse",995000,3,1.5,1481,1900,1915,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/4123-8th-St-NW-20011/home/10051093",NA,NA,"N","Y",NA,"4123 8th St NW",20011,"38.9416245&-77.0230728","Washington, DC",NA,"Washington","DC",38.9416245,-77.0230728,1900,0.310484000924967,NA
"979","PAST SALE",NA,"Condo/Co-op",669500,3,2.5,1728,1728,1961,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/739-Delaware-Ave-SW-20024/unit-189/home/9885594",NA,NA,"N","Y",NA,"739 Delaware Ave SW #189",20024,"38.8803111&-77.0131172","Washington, DC",NA,"Washington","DC",38.8803111,-77.0131172,1728,0.296280453539256,NA
"980","PAST SALE",2017-09-15,"Townhouse",1167000,4,3.5,2508,1330,1912,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/648-6th-St-NE-20002/home/9896776","MRIS","DC10027485","N","Y",2017-08-29,"648 6th St NE",20002,"38.8985598&-76.9986953","Washington, DC","Captiol Hill","Washington","DC",38.8985598,-76.9986953,1330,0.439993662813801,17
"981","PAST SALE",NA,"Condo/Co-op",418847,3,1,1362,1362,1912,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/3016-Sherman-Ave-NW-20001/home/10029428",NA,NA,"N","Y",NA,"3016 Sherman Ave NW",20001,"38.9282997&-77.026426","Washington, DC",NA,"Washington","DC",38.9282997,-77.026426,1362,0.351202659441595,NA
"982","PAST SALE",2017-09-14,"Townhouse",744000,4,3.5,2240,2886,1937,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/113-Hamilton-St-NW-20011/home/10069496","MRIS","DC10018119","N","Y",2017-08-27,"113 Hamilton St NW",20011,"38.953704&-77.012242","Washington, DC","Petworth","Washington","DC",38.953704,-77.012242,2886,0.692200737108476,18
"983","PAST SALE",2017-09-13,"Townhouse",1155000,5,3.5,1544,2203,1919,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1360-E-Capitol-St-NE-20003/home/9914073","MRIS","DC10035910","N","Y",2017-08-25,"1360 East Capitol St NE",20003,"38.890206&-76.986408","Washington, DC","Old City #1","Washington","DC",38.890206,-76.986408,2203,0.605692035299996,19
"984","PAST SALE",2017-09-12,"Townhouse",849000,3,2.5,2056,2556,1913,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3617-13th-St-NW-20010/home/10026748","MRIS","DC10026212","N","Y",2017-08-23,"3617 13th St NW",20010,"38.935113&-77.029391","Washington, DC","Columbia Heights","Washington","DC",38.935113,-77.029391,2556,0.297708946287643,20
"985","PAST SALE",NA,"Condo/Co-op",520000,3,1,1440,1440,1923,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/742-Princeton-Pl-NW-20010/home/10042423",NA,NA,"N","Y",NA,"742 Princeton Pl NW",20010,"38.935205&-77.022436","Washington, DC",NA,"Washington","DC",38.935205,-77.022436,1440,0.186878416627952,NA
"986","PAST SALE",NA,"Multi-Family (2-4 Unit)",1005000,3,3,2193,1596,1900,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1537-8th-St-NW-20001/home/9878932",NA,NA,"N","Y",NA,"1537 8th St NW",20001,"38.910765&-77.022611","Washington, DC",NA,"Washington","DC",38.910765,-77.022611,1596,0.140739295200639,NA
"987","PAST SALE",2017-09-15,"Townhouse",351000,3,1.5,1264,3928,1956,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1114-Galloway-St-NE-20011/home/10088999","MRIS","DC9904057","N","Y",2017-08-29,"1114 Galloway St NE",20011,"38.9537944&-76.9907916","Washington, DC","Riggs Park","Washington","DC",38.9537944,-76.9907916,3928,0.474470797304258,17
"988","PAST SALE",2017-09-15,"Townhouse",535000,3,2,1120,1758,1923,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4222-3rd-St-NW-20011/home/10064609","MRIS","DC10011028","N","Y",2017-08-29,"4222 3rd St NW",20011,"38.9428349&-77.0157191","Washington, DC","Petworth","Washington","DC",38.9428349,-77.0157191,1758,0.613316870621865,17
"989","PAST SALE",2017-09-15,"Single Family Residential",520000,3,2,1500,2313,1905,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/5423-8th-St-NW-20011/home/10052198","MRIS","DC9986626","N","Y",2017-08-29,"5423 8th St NW",20011,"38.9560463&-77.0237987","Washington, DC","Petworth","Washington","DC",38.9560463,-77.0237987,2313,1.29734920052732,17
"990","PAST SALE",2017-09-08,"Townhouse",795000,4,3.5,1368,2390,1923,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4505-Arkansas-Ave-NW-20011/home/10025295","MRIS","DC10028933","N","Y",2017-08-15,"4505 Arkansas Ave NW",20011,"38.945319&-77.031142","Washington, DC","16th Street Heights","Washington","DC",38.945319,-77.031142,2390,0.656063142002765,24
"991","PAST SALE",NA,"Townhouse",1190000,5,4,2898,2598,1910,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/3535-13th-St-NW-20010/home/10027407",NA,NA,"N","Y",NA,"3535 13th St NW",20010,"38.933797&-77.029387","Washington, DC",NA,"Washington","DC",38.933797,-77.029387,2598,0.352659729651676,NA
"992","PAST SALE",NA,"Multi-Family (2-4 Unit)",545000,8,4,3697,3559,1934,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1281-Simms-Pl-NE-20002/home/10094501",NA,NA,"N","Y",NA,"1281 Simms Pl NE",20002,"38.9083816&-76.9828703","Washington, DC",NA,"Washington","DC",38.9083816,-76.9828703,3559,1.10178341124965,NA
"993","PAST SALE",NA,"Multi-Family (2-4 Unit)",350000,4,4,2720,5327,1937,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/5017-1st-St-NW-20011/home/10069922",NA,NA,"N","Y",NA,"5017 1st St NW",20011,"38.9510748&-77.0119212","Washington, DC",NA,"Washington","DC",38.9510748,-77.0119212,5327,0.677767347217454,NA
"994","PAST SALE",2017-09-11,"Condo/Co-op",2395000,3,3.5,2570,2570,2017,247,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1310-Q-St-NW-20009/unit-3/home/113899373","MRIS","DC9944325","N","Y",2017-08-21,"1310 Q St NW #3",20009,"38.9109439&-77.0302482","Washington, DC","Logan Circle","Washington","DC",38.9109439,-77.0302482,2570,0.423599159664769,21
"995","PAST SALE",2017-09-14,"Single Family Residential",8e+05,3,3.5,1518,3956,1941,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3119-Patterson-Pl-NW-20015/home/9994265","MRIS","DC9929816","N","Y",2017-08-27,"3119 Patterson Pl NW",20015,"38.9684784&-77.0623493","Washington, DC","Chevy Chase","Washington","DC",38.9684784,-77.0623493,3956,1.36309907642491,18
"996","PAST SALE",2017-09-06,"Single Family Residential",797500,3,2.5,1883,8100,1952,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/6931-33rd-St-NW-20015/home/9996650","MRIS","DC9972636","N","Y",2017-08-11,"6931 33rd St NW",20015,"38.9806252&-77.058426","Washington, DC","Chevy Chase","Washington","DC",38.9806252,-77.058426,8100,1.66986288870103,26
"997","PAST SALE",2017-09-20,"Townhouse",950000,5,5,1944,3300,1927,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1510-Van-Buren-St-NW-20012/home/10018764","MRIS","DC10028231","N","Y",2017-09-08,"1510 Van Buren St NW",20012,"38.969652&-77.035391","Washington, DC","Brightwood","Washington","DC",38.969652,-77.035391,3300,1.02702725588647,12
"998","PAST SALE",2017-09-07,"Single Family Residential",1149000,5,3.5,2900,8018,1948,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3270-Aberfoyle-Pl-NW-20015/home/9995973","MRIS","DC9996875","N","Y",2017-08-13,"3270 Aberfoyle Pl NW",20015,"38.977573&-77.0616034","Washington, DC","Chevy Chase","Washington","DC",38.977573,-77.0616034,8018,1.73787258997265,25
"999","PAST SALE",NA,"Single Family Residential",570000,3,1.5,1242,3275,1938,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/6304-Piney-Branch-Rd-NW-20011/home/10036214",NA,NA,"N","Y",NA,"6304 Piney Branch Rd NW",20011,"38.9665574&-77.0287382","Washington, DC",NA,"Washington","DC",38.9665574,-77.0287382,3275,0.850272462405376,NA
"1000","PAST SALE",2017-09-18,"Townhouse",549000,3,2.5,1550,1307,1950,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/6650-Blair-Rd-NW-20012/home/10067228","MRIS","DC10005403","N","Y",2017-09-04,"6650 Blair Rd NW",20012,"38.9709614&-77.0158075","Washington, DC","Takoma Park","Washington","DC",38.9709614,-77.0158075,1307,0.327390132394098,14
"1001","PAST SALE",2017-09-18,"Single Family Residential",586900,3,2,1008,5026,1939,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/6208-Sligo-Mill-Rd-NE-20011/home/10078937","MRIS","DC9995446","N","Y",2017-09-04,"6208 Sligo Mill Rd NE",20011,"38.9659361&-77.0046326","Washington, DC","Takoma Park","Washington","DC",38.9659361,-77.0046326,5026,0.96594546538018,14
"1002","PAST SALE",2017-09-18,"Townhouse",1067500,3,3.5,2450,1995,1925,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3620-Norton-Pl-NW-20016/home/9973579","MRIS","DC10017433","N","Y",2017-09-04,"3620 Norton Pl NW",20016,"38.935342&-77.071962","Washington, DC","Cleveland Park","Washington","DC",38.935342,-77.071962,1995,0.709030572076197,14
"1003","PAST SALE",2017-09-15,"Single Family Residential",895000,3,2.5,1380,3436,1923,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4401-River-Rd-NW-20016/home/9949290","MRIS","DC10011041","N","Y",2017-08-29,"4401 River Rd NW",20016,"38.9535838&-77.0867647","Washington, DC","American University Park","Washington","DC",38.9535838,-77.0867647,3436,0.505516274062132,17
"1004","PAST SALE",2017-09-15,"Townhouse",954000,4,2.5,2200,1584,1932,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3751-W-St-NW-20007/home/9934233","MRIS","DC10023108","N","Y",2017-08-29,"3751 W St NW",20007,"38.919416&-77.075584","Washington, DC","Glover Park","Washington","DC",38.919416,-77.075584,1584,1.27824589830566,17
"1005","PAST SALE",2017-09-07,"Townhouse",890000,5,3,2400,2316,1928,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3703-S-St-NW-20007/home/9935937","MRIS","DC10023794","N","Y",2017-08-13,"3703 S St NW",20007,"38.9146948&-77.0733237","Washington, DC","Burleith","Washington","DC",38.9146948,-77.0733237,2316,1.23618509662472,25
"1006","PAST SALE",2017-09-18,"Townhouse",820000,3,2,1260,2281,1927,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3831-S-St-NW-20007/home/9936391","MRIS","DC10059631","N","Y",2017-09-04,"3831 S St NW",20007,"38.9146396&-77.0753416","Washington, DC","Burleith","Washington","DC",38.9146396,-77.0753416,2281,1.2434941908918,14
"1007","PAST SALE",2017-09-15,"Townhouse",1930000,3,4,3192,1633,1998,287,"Sold",NA,NA,"http://www.redfin.com/VA/Alexandria/704-Kahn-Pl-22314/home/11873081","MRIS","AX9862340","N","Y",2017-08-29,"704 Kahn Pl",22314,"38.7963511&-77.0397524","Alexandria, VA","Fords Landing","Alexandria","VA",38.7963511,-77.0397524,1633,1.31783561302546,17
"1008","PAST SALE",2017-09-15,"Single Family Residential",306000,3,1.5,1706,4892,1905,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3219-5th-St-SE-20032/home/10165508","MRIS","DC9964812","N","Y",2017-08-29,"3219 5th St SE",20032,"38.8421222&-76.9997578","Washington, DC","Congress Heights","Washington","DC",38.8421222,-76.9997578,4892,0.656883170694318,17
"1009","PAST SALE",2017-09-15,"Single Family Residential",435000,6,4,3416,3840,1936,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2011-16th-St-SE-20020/home/10158061","MRIS","DC10027764","N","Y",2017-08-29,"2011 16th St SE",20020,"38.8650129&-76.9825032","Washington, DC","Anacostia","Washington","DC",38.8650129,-76.9825032,3840,0.809819394402441,17
"1010","PAST SALE",NA,"Multi-Family (2-4 Unit)",447500,6,4,3248,4201,1943,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/436-Mellon-St-SE-20032/home/10166447",NA,NA,"N","Y",NA,"436 Mellon St SE",20032,"38.8479876&-77.0007018","Washington, DC",NA,"Washington","DC",38.8479876,-77.0007018,4201,0.712283228836647,NA
"1011","PAST SALE",NA,"Townhouse",311000,3,2.5,1400,1929,1978,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1954-Valley-Ter-SE-20032/home/10162503",NA,NA,"N","Y",NA,"1954 Valley Ter SE",20032,"38.8415588&-76.975858","Washington, DC",NA,"Washington","DC",38.8415588,-76.975858,1929,0.561736737532977,NA
"1012","PAST SALE",NA,"Townhouse",115000,3,3.5,1160,2321,1915,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/2012-4th-St-NE-20002/home/10075043",NA,NA,"N","Y",NA,"2012 4th St NE",20002,"38.9174632&-77.0008607","Washington, DC",NA,"Washington","DC",38.9174632,-77.0008607,2321,0.522100445791159,NA
"1013","PAST SALE",NA,"Single Family Residential",252000,3,1.5,1150,7059,1963,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/4142-2nd-St-SW-20032/home/10182445",NA,NA,"N","Y",NA,"4142 2nd St SW",20032,"38.8292505&-77.0133582","Washington, DC",NA,"Washington","DC",38.8292505,-77.0133582,7059,1.69904729337121,NA
"1014","PAST SALE",NA,"Townhouse",578000,3,2.5,1816,1500,1905,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/222-Seaton-Pl-NE-20002/home/10075453",NA,NA,"N","Y",NA,"222 Seaton Pl NE",20002,"38.9150267&-77.0027393","Washington, DC",NA,"Washington","DC",38.9150267,-77.0027393,1500,0.534120610797319,NA
"1015","PAST SALE",2017-09-08,"Townhouse",550000,3,2,1140,1115,1922,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/220-Ascot-Pl-NE-20002/home/10074619","MRIS","DC10023278","N","Y",2017-08-15,"220 Ascot Pl NE",20002,"38.9209094&-77.0026748","Washington, DC","Brookland","Washington","DC",38.9209094,-77.0026748,1115,0.515271358908568,24
"1016","PAST SALE",NA,"Multi-Family (2-4 Unit)",1450000,4,4.5,3336,2147,1900,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1312-13th-St-NW-20005/home/9872707",NA,NA,"N","Y",NA,"1312 13th St NW",20005,"38.9077263&-77.0298335","Washington, DC",NA,"Washington","DC",38.9077263,-77.0298335,2147,0.449398261870021,NA
"1017","PAST SALE",NA,"Townhouse",239000,3,3,1280,1274,1912,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/720-K-St-NE-20002/home/9900972",NA,NA,"N","Y",NA,"720 K St NE",20002,"38.9027701&-76.9953802","Washington, DC",NA,"Washington","DC",38.9027701,-76.9953802,1274,0.529508449783214,NA
"1018","PAST SALE",NA,"Townhouse",822000,3,3,2355,1751,1905,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/28-T-St-NE-20002/unit-2/home/10072345",NA,NA,"N","Y",NA,"28 T St NE #2",20002,"38.9157773&-77.0079473","Washington, DC",NA,"Washington","DC",38.9157773,-77.0079473,1751,0.636547103706327,NA
"1019","PAST SALE",2017-09-08,"Townhouse",685000,4,2,2490,3920,1927,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2701-6th-St-NE-20017/home/10075971","MRIS","DC9930706","N","Y",2017-08-15,"2701 6th St NE",20017,"38.9246578&-76.9981919","Washington, DC","Brookland","Washington","DC",38.9246578,-76.9981919,3920,0.319580402738065,24
"1020","PAST SALE",2017-09-05,"Single Family Residential",2600000,4,3.5,4300,2762,1880,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1310-Vermont-Ave-NW-20005/home/9872499","MRIS","DC10002317","N","Y",2017-08-09,"1310 Vermont Ave NW",20005,"38.907965&-77.031076","Washington, DC","Logan Circle","Washington","DC",38.907965,-77.031076,2762,0.483185117074536,27
"1021","PAST SALE",2017-09-08,"Single Family Residential",3850000,6,6.5,8024,12357,2015,458,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1909-Foxview-Cir-NW-20007/home/52386607","MRIS","DC9954914","N","Y",2017-08-15,"1909 Foxview Cir NW",20007,"38.9156823&-77.0853932","Washington, DC","1801 Foxhall","Washington","DC",38.9156823,-77.0853932,12357,1.48915628342172,24
"1022","PAST SALE",2017-09-06,"Townhouse",2200000,5,3.5,2556,1953,1900,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2709-P-St-NW-20007/home/9929637","MRIS","DC9923356","N","Y",2017-08-11,"2709 P St NW",20007,"38.9095819&-77.0559015","Washington, DC","Georgetown","Washington","DC",38.9095819,-77.0559015,1953,0.600676809129039,26
"1023","PAST SALE",2017-09-06,"Townhouse",610000,3,2.5,1320,900,1907,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1419-3rd-St-NW-20001/home/9887347","MRIS","DC9949601","N","Y",2017-08-11,"1419 3rd St NW",20001,"38.9091193&-77.0149162","Washington, DC","Old City #2","Washington","DC",38.9091193,-77.0149162,900,0.448216288909666,26
"1024","PAST SALE",2017-09-08,"Townhouse",1100000,3,2.5,1496,1280,1902,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/720-4th-St-NE-20002/home/9892571","MRIS","DC9985584","N","Y",2017-08-15,"720 4th St NE",20002,"38.8995496&-77.0007953","Washington, DC","Capitol Hill","Washington","DC",38.8995496,-77.0007953,1280,0.339525652526673,24
"1025","PAST SALE",2017-09-11,"Single Family Residential",95000,3,2,1375,6250,1945,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Fairmount-Heights/817-57th-Pl-20743/home/11011173","MRIS","PG9864858","N","Y",2017-08-21,"817 57th Pl",20743,"38.9009046&-76.9176429","Fairmount Heights, MD","West Fairmount","Fairmount Heights","MD",38.9009046,-76.9176429,6250,1.05066728695208,21
"1026","PAST SALE",2017-09-18,"Condo/Co-op",274000,1,1,820,820,2005,330,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8045-Newell-St-20910/unit-513/home/11207829","MRIS","MC9899178","N","Y",2017-09-04,"8045 Newell St #513",20910,"38.9887123&-77.0292804","Silver Spring, MD","8045 At Silver Spring Me","Silver Spring","MD",38.9887123,-77.0292804,820,0.370156816516425,14
"1027","PAST SALE",2017-09-29,"Condo/Co-op",375000,2,2,1221,1221,2014,363,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3850-Clara-Downey-Ave-20906/unit-33/home/108439564","MRIS","MC10039359","N","Y",2017-09-26,"3850 Clara Downey Ave #33",20906,"39.113585&-77.0724454","Silver Spring, MD","Norbeck Crossing","Silver Spring","MD",39.113585,-77.0724454,1221,3.68514869779394,3
"1028","PAST SALE",2017-09-15,"Condo/Co-op",315000,2,2,1207,1207,2016,246,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3910-Doc-Berlin-Dr-20906/unit-14/home/104458775","MRIS","MC9977684","N","Y",2017-08-29,"3910 Doc Berlin Dr #14",20906,"39.1143456&-77.0727028","Silver Spring, MD","Norbeck Crossing","Silver Spring","MD",39.1143456,-77.0727028,1207,3.73949341166339,17
"1029","PAST SALE",2017-09-08,"Condo/Co-op",72000,0,1,410,410,1982,282,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1111-University-Blvd-W-20902/unit-701A/home/11117049","MRIS","MC10033516","N","Y",2017-08-15,"1111 University Blvd Unit 701-A",20902,"39.0371309&-77.0272102","Silver Spring, MD","University Towers Codm","Silver Spring","MD",39.0371309,-77.0272102,410,1.26022797677879,24
"1030","PAST SALE",NA,"Condo/Co-op",219000,NA,NA,1047,1047,1974,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/2115-Walsh-View-Ter-20902/unit-8-203/home/11097420",NA,NA,"N","Y",NA,"2115 Walsh View Ter Unit 8-203",20902,"39.0171396&-77.0454087","Silver Spring, MD",NA,"Silver Spring","MD",39.0171396,-77.0454087,1047,0.201252679462019,NA
"1031","PAST SALE",NA,"Townhouse",360000,NA,NA,493,3402,1955,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/2619-Holman-Ave-20910/unit-2619/home/11096948",NA,NA,"N","Y",NA,"2619 Holman Ave #2619",20910,"39.0157189&-77.0549321","Silver Spring, MD",NA,"Silver Spring","MD",39.0157189,-77.0549321,3402,0.660729411447776,NA
"1032","PAST SALE",NA,"Condo/Co-op",150000,NA,NA,946,946,1996,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/14809-Pennfield-Cir-20906/unit-105/home/11145418",NA,NA,"N","Y",NA,"14809 Pennfield Cir Apt 105",20906,"39.1009432&-77.0759286","Silver Spring, MD",NA,"Silver Spring","MD",39.1009432,-77.0759286,946,2.9376894194026,NA
"1033","PAST SALE",2017-09-08,"Condo/Co-op",299000,1,1,776,776,2006,354,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1201-East-West-Hwy-20910/unit-233/home/22040650","MRIS","MC10004364","N","Y",2017-08-15,"1201 East West Hwy #233",20910,"38.98993&-77.0289","Silver Spring, MD","Silverton Codm","Silver Spring","MD",38.98993,-77.0289,776,0.307378781453124,24
"1034","PAST SALE",2017-09-11,"Single Family Residential",3e+05,2,1,832,5986,1936,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/508-Silver-Spring-Ave-20910/home/10953746","MRIS","MC9971180","N","Y",2017-08-21,"508 Silver Spring Ave",20910,"38.9927143&-77.0127786","Silver Spring, MD","Blair","Silver Spring","MD",38.9927143,-77.0127786,5986,1.04578735109611,21
"1035","PAST SALE",NA,"Townhouse",280000,NA,2.5,1152,1563,1976,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/9019-Glenville-Rd-20901/home/11099169",NA,NA,"N","Y",NA,"9019 Glenville Rd",20901,"39.0034411&-76.9970254","Silver Spring, MD",NA,"Silver Spring","MD",39.0034411,-76.9970254,1563,2.01069111910548,NA
"1036","PAST SALE",2017-09-06,"Townhouse",229000,2,1.5,997,997,1983,135,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/13939-Palmer-House-Way-20904/unit-28-207/home/10589201","MRIS","MC10004525","N","Y",2017-08-11,"13939 Palmer House Way Unit 28-207",20904,"39.0820021&-76.9343428","Silver Spring, MD","Greencastle Man #2 Codm","Silver Spring","MD",39.0820021,-76.9343428,997,5.1255936810891,26
"1037","PAST SALE",2017-09-05,"Condo/Co-op",185000,2,2,1087,1087,1989,389,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/13609-Sir-Thomas-Way-20904/unit-34/home/10602040","MRIS","MC10024779","N","Y",2017-08-09,"13609 Sir Thomas Way #34",20904,"39.0812753&-76.9371613","Silver Spring, MD","The Vineyards Codm","Silver Spring","MD",39.0812753,-76.9371613,1087,5.1212291848226,27
"1038","PAST SALE",2017-09-08,"Condo/Co-op",320000,1,1,870,870,2006,375,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1201-East-West-Hwy-20910/unit-144/home/21658965","MRIS","MC9927949","N","Y",2017-08-15,"1201 East West Hwy #144",20910,"38.98993&-77.0289","Silver Spring, MD","Silverton Codm","Silver Spring","MD",38.98993,-77.0289,870,0.307378781453124,24
"1039","PAST SALE",2017-09-29,"Condo/Co-op",309000,1,1,788,788,2006,354,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1201-East-West-Hwy-20910/unit-415/home/21512204","MRIS","MC10022674","N","Y",2017-09-26,"1201 East West Hwy #415",20910,"38.98993&-77.0289","Silver Spring, MD","Silverton Codm","Silver Spring","MD",38.98993,-77.0289,788,0.307378781453124,3
"1040","PAST SALE",NA,"Condo/Co-op",270000,NA,NA,1254,1254,2008,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/10851-Amherst-Ave-20902/unit-1/home/12450681",NA,NA,"N","Y",NA,"10851 Amherst Ave Apt 1",20902,"39.0335148&-77.0464009","Silver Spring, MD",NA,"Silver Spring","MD",39.0335148,-77.0464009,1254,0.396150388779049,NA
"1041","PAST SALE",2017-09-22,"Condo/Co-op",205000,1,1,696,696,1948,433,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8329-Grubb-Rd-20910/unit-G-102/home/100218444","MRIS","MC10020019","N","Y",2017-09-12,"8329 Grubb Rd Unit G-102",20910,"38.9930475&-77.0507911","Silver Spring, MD","Rock Creek Apts Codm 1","Silver Spring","MD",38.9930475,-77.0507911,696,1.00005468275816,10
"1042","PAST SALE",2017-09-29,"Condo/Co-op",147000,1,1,838,838,1974,411,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2305-Greenery-Ln-20906/unit-204-3/home/143414838","MRIS","MC10039492","N","Y",2017-09-26,"2305 Greenery Ln Unit 204-3",20906,"39.0614875&-77.0506053","Silver Spring, MD","Glenwaye Gardens","Silver Spring","MD",39.0614875,-77.0506053,838,0.118084589947012,3
"1043","PAST SALE",2017-09-14,"Condo/Co-op",230000,2,2,1520,1520,1984,710,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/15101-Interlachen-Dr-20906/unit-1-904/home/113887319","MRIS","MC9940547","N","Y",2017-08-27,"15101 Interlachen Dr Unit 1-904",20906,"39.1033684&-77.0689049","Silver Spring, MD","The Grns At Leisure Wrld","Silver Spring","MD",39.1033684,-77.0689049,1520,2.95398873312558,18
"1044","PAST SALE",2017-09-15,"Condo/Co-op",226000,2,2,1480,1480,1984,710,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/15107-Interlachen-Dr-20906/unit-2-618/home/11128243","MRIS","MC10022698","N","Y",2017-08-29,"15107 Interlachen Dr Unit 2-618",20906,"39.1046277&-77.0678277","Silver Spring, MD","The Grns At Leisure Wrld","Silver Spring","MD",39.1046277,-77.0678277,1480,3.020476568217,17
